assertion_id,gene_id,gene_symbol,gene_aliases,stable_id,species,species_common_name,major_cell_type,cell_subtype,cell_type,ontology_id,marker_direction,tissue,condition,developmental_stage,assay,confidence,bbsr_verified,submitter,notes,evidence_count,source_titles,source_identifiers,source_url,source_links,updated_at
15764,8674,PHLDA2,"[BWR1C, HLDA2, IPL, TSSC3]",,Mus musculus,mouse,Trophoblast cells,,Trophoblast cells,"",positive,Embryo,"","",PanglaoDB curation,moderate,false,,Product: pleckstrin homology like domain family A member 2 | Gene type: protein-coding gene | Germ layer: Zygote | Ubiquitousness index: 0.033,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15740,1971,PTHLH,[PTHRP],,Mus musculus,mouse,Trophoblast cells,,Trophoblast cells,"",positive,Embryo,"","",PanglaoDB curation,moderate,false,,Product: parathyroid hormone like hormone | Gene type: protein-coding gene | Germ layer: Zygote | Ubiquitousness index: 0.002,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15762,2071,SERPINE1,"[PAI, PAI1, PLANH1]",,Mus musculus,mouse,Trophoblast cells,,Trophoblast cells,"",positive,Embryo,"","",PanglaoDB curation,moderate,false,,Product: serpin family E member 1 | Gene type: protein-coding gene | Germ layer: Zygote | Ubiquitousness index: 0.014,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15738,6595,SIRT1,[SIR2L1],,Mus musculus,mouse,Trophoblast cells,,Trophoblast cells,"",positive,Embryo,"","",PanglaoDB curation,moderate,false,,Product: sirtuin 1 | Gene type: protein-coding gene | Germ layer: Zygote | Ubiquitousness index: 0.003,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15723,5509,STAR,"[STARD1, StAR]",,Mus musculus,mouse,Trophoblast cells,,Trophoblast cells,"",positive,Embryo,"","",PanglaoDB curation,moderate,false,,Product: steroidogenic acute regulatory protein | Gene type: protein-coding gene | Germ layer: Zygote | Ubiquitousness index: 0.001,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15766,8676,TFEB,"[TCFEB, bHLHe35]",,Mus musculus,mouse,Trophoblast cells,,Trophoblast cells,"",positive,Embryo,"","",PanglaoDB curation,moderate,false,,Product: transcription factor EB | Gene type: protein-coding gene | Germ layer: Zygote | Ubiquitousness index: 0.003,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15721,289,TNFRSF9,"[4-1BB, CD137, ILA]",,Mus musculus,mouse,Trophoblast cells,,Trophoblast cells,"",positive,Embryo,"","",PanglaoDB curation,moderate,false,,Product: TNF receptor superfamily member 9 | Gene type: protein-coding gene | Germ layer: Zygote | Ubiquitousness index: 0.003,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15719,8662,TTPA,[AVED],,Mus musculus,mouse,Trophoblast cells,,Trophoblast cells,"",positive,Embryo,"","",PanglaoDB curation,moderate,false,,Product: alpha tocopherol transfer protein | Gene type: protein-coding gene | Germ layer: Zygote | Ubiquitousness index: 0.001,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15776,8684,FOXO4,"[AFX1, MLLT7]",,Mus musculus,mouse,Trophoblast progenitor cells,,Trophoblast progenitor cells,"",positive,Embryo,"","",PanglaoDB curation,high,false,,Product: forkhead box O4 | Gene type: protein-coding gene | Germ layer: Zygote | Ubiquitousness index: 0.004,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15774,8682,ISG20,[HEM45],,Mus musculus,mouse,Trophoblast progenitor cells,,Trophoblast progenitor cells,"",positive,Embryo,"","",PanglaoDB curation,high,false,,Product: interferon stimulated exonuclease gene 20 | Gene type: protein-coding gene | Germ layer: Zygote | Ubiquitousness index: 0.043,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15778,4343,TFAP2C,"[AP2-GAMMA, TFAP2G, hAP-2g]",,Mus musculus,mouse,Trophoblast progenitor cells,,Trophoblast progenitor cells,"",positive,Embryo,"","",PanglaoDB curation,high,false,,Product: transcription factor AP-2 gamma | Gene type: protein-coding gene | Germ layer: Zygote | Ubiquitousness index: 0.012,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15780,4343,TFAP2C,"[AP2-GAMMA, TFAP2G, hAP-2g]",,Mus musculus,mouse,Trophoblast stem cells,,Trophoblast stem cells,"",positive,Embryo,"","",PanglaoDB curation,high,false,,Product: transcription factor AP-2 gamma | Gene type: protein-coding gene | Germ layer: Zygote | Ubiquitousness index: 0.012,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15842,1063,ALOX5,[5-LOX],,Mus musculus,mouse,Tuft cells,,Tuft cells,"",positive,GI tract,"","",PanglaoDB curation,high,false,,Product: arachidonate 5-lipoxygenase | Gene type: protein-coding gene | Germ layer: Endoderm | Ubiquitousness index: 0.006,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15819,8704,ASIC5,"[ACCN5, HINAC, INAC]",,Mus musculus,mouse,Tuft cells,,Tuft cells,"",positive,GI tract,"","",PanglaoDB curation,high,false,,Product: acid sensing ion channel subunit family member 5 | Gene type: protein-coding gene | Germ layer: Endoderm | Ubiquitousness index: 0,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15816,4697,ATOH1,"[HATH1, MATH-1, Math1, bHLHa14]",,Mus musculus,mouse,Tuft cells,,Tuft cells,"",positive,GI tract,"","",PanglaoDB curation,high,false,,Product: atonal bHLH transcription factor 1 | Gene type: protein-coding gene | Germ layer: Endoderm | Ubiquitousness index: 0.003,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15791,8628,AVIL,"[ADVIL, DOC6, FLJ12386, p92]",,Mus musculus,mouse,Tuft cells,,Tuft cells,"",positive,GI tract,"","",PanglaoDB curation,high,false,,Product: advillin | Gene type: protein-coding gene | Germ layer: Endoderm | Ubiquitousness index: 0.005,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15806,8697,CAMK2B,"[CAM2, CAMK2, CAMKB]",,Mus musculus,mouse,Tuft cells,,Tuft cells,"",positive,GI tract,"","",PanglaoDB curation,high,false,,Product: calcium/calmodulin dependent protein kinase II beta | Gene type: protein-coding gene | Germ layer: Endoderm | Ubiquitousness index: 0.08,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15817,8702,CD24A,,,Mus musculus,mouse,Tuft cells,,Tuft cells,"",positive,GI tract,"","",PanglaoDB curation,high,false,,Product: CD24a antigen | Gene type: protein coding gene | Germ layer: Endoderm | Ubiquitousness index: 0.322,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15789,8690,CDHR2,"[FLJ20124, FLJ20383, PC-LKC, PCDH24, PCLKC]",,Mus musculus,mouse,Tuft cells,,Tuft cells,"",positive,GI tract,"","",PanglaoDB curation,high,false,,Product: cadherin related family member 2 | Gene type: protein-coding gene | Germ layer: Endoderm | Ubiquitousness index: 0.013,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15799,8694,DCLK1,"[DCAMKL1, DCDC3A, DCLK, KIAA0369]",,Mus musculus,mouse,Tuft cells,,Tuft cells,"",positive,GI tract,"","",PanglaoDB curation,high,false,,Product: doublecortin like kinase 1 | Gene type: protein-coding gene | Germ layer: Endoderm | Ubiquitousness index: 0.159,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
15825,8708,DRD3,,,Mus musculus,mouse,Tuft cells,,Tuft cells,"",positive,GI tract,"","",PanglaoDB curation,high,false,,Product: dopamine receptor D3 | Gene type: protein-coding gene | Germ layer: Endoderm | Ubiquitousness index: 0,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
